Drop,Horizontal_Break,Induced_Vertical_Break,Pitch_Type,Pitch_Vel,In_Play,Spin,sword_num,batters::k_percent,batters::bb_percent,batters::woba,batters::xwoba,batters::sweet_spot_percent,batters::barrel_batted_rate,batters::hard_hit_percent,batters::avg_best_speed,batters::avg_hyper_speed,batters::whiff_percent,batters::swing_percent
36,19,-1,Changeup,88.2,0,1449,0,26.5,8,.361,.363,41.5,17.9,50.5,103.735641415,96.367745849,23.2,41.8
33,7,5,Slider,84.9,0,2744,0,26.5,8,.361,.363,41.5,17.9,50.5,103.735641415,96.367745849,23.2,41.8
27,19,4,Sinker,94.6,0,2210,0,26.5,8,.361,.363,41.5,17.9,50.5,103.735641415,96.367745849,23.2,41.8
44,11,-6,Slider,85.1,0,2858,0,26.5,8,.361,.363,41.5,17.9,50.5,103.735641415,96.367745849,23.2,41.8
26,19,4,Sinker,95.4,1,2237,0,14.5,15,.393,.401,38.4,14.3,46,100.60627916,94.840984473,20.6,45.8
24,18,6,Sinker,95.3,0,2139,0,14.5,15,.393,.401,38.4,14.3,46,100.60627916,94.840984473,20.6,45.8
24,18,5,Sinker,96.4,0,2197,0,14.5,15,.393,.401,38.4,14.3,46,100.60627916,94.840984473,20.6,45.8
37,11,1,Slider,83.9,0,2882,0,14.5,15,.393,.401,38.4,14.3,46,100.60627916,94.840984473,20.6,45.8
28,17,2,Sinker,94.6,0,1195,0,14.5,15,.393,.401,38.4,14.3,46,100.60627916,94.840984473,20.6,45.8
39,11,-4,Changeup,87.0,0,1289,0,22.5,12.2,.335,.346,34.1,9.1,40.4,100.544502524,94.433776311,23.7,44.2
44,8,-8,Changeup,86.8,0,1264,0,22.5,12.2,.335,.346,34.1,9.1,40.4,100.544502524,94.433776311,23.7,44.2
38,10,1,Slider,84.6,0,2859,0,22.5,12.2,.335,.346,34.1,9.1,40.4,100.544502524,94.433776311,23.7,44.2
26,18,4,Sinker,95.2,0,2200,0,22.5,12.2,.335,.346,34.1,9.1,40.4,100.544502524,94.433776311,23.7,44.2
61,5,-14,Curveball,75.9,1,2623,0,18.2,8.2,.312,.310,34.5,5.4,34.5,99.0454697,93.589095477,20.3,42.6
17,2,15,4-Seam Fastball,91.3,0,2283,0,18.2,8.2,.312,.310,34.5,5.4,34.5,99.0454697,93.589095477,20.3,42.6
15,2,17,4-Seam Fastball,92.8,0,2330,0,18.2,8.2,.312,.310,34.5,5.4,34.5,99.0454697,93.589095477,20.3,42.6
63,4,-14,Curveball,74.4,0,2453,0,18.2,8.2,.312,.310,34.5,5.4,34.5,99.0454697,93.589095477,20.3,42.6
14,3,18,4-Seam Fastball,91.7,1,2274,0,13.4,8.2,.354,.368,41.9,7.7,41,100.148352564,94.453785322,13.6,44.4
16,2,17,4-Seam Fastball,89.9,1,2106,0,,,,,,,,,,,
15,2,17,4-Seam Fastball,91.9,0,2193,0,,,,,,,,,,,
66,3,-16,Curveball,73.5,0,2410,0,,,,,,,,,,,
63,4,-13,Curveball,74.1,0,2405,0,,,,,,,,,,,
13,5,19,4-Seam Fastball,92.7,0,2249,0,,,,,,,,,,,
68,8,-15,Curveball,72.4,0,2408,0,,,,,,,,,,,
24,14,5,Sinker,96.8,1,2107,0,,,,,,,,,,,
23,14,6,Sinker,97.0,0,2101,0,,,,,,,,,,,
33,8,6,Slider,84.1,0,2174,0,7.3,5,.302,.307,32.1,1.9,27.9,96.357666231,92.261800538,10.9,49.2
23,15,6,Sinker,96.3,0,2109,0,7.3,5,.302,.307,32.1,1.9,27.9,96.357666231,92.261800538,10.9,49.2
32,7,3,Slider,87.7,0,2400,0,7.3,5,.302,.307,32.1,1.9,27.9,96.357666231,92.261800538,10.9,49.2
44,20,-2,Curveball,81.8,0,2517,0,7.3,5,.302,.307,32.1,1.9,27.9,96.357666231,92.261800538,10.9,49.2
21,15,8,Sinker,97.8,0,2268,0,7.3,5,.302,.307,32.1,1.9,27.9,96.357666231,92.261800538,10.9,49.2
26,13,4,Sinker,95.3,1,2175,0,,,,,,,,,,,
20,15,8,Sinker,98.6,0,2223,0,,,,,,,,,,,
44,17,-3,Curveball,81.1,0,2317,0,,,,,,,,,,,
24,14,5,Sinker,97.8,0,2241,0,,,,,,,,,,,
30,7,5,Slider,88.5,0,2465,0,22.5,11.1,.377,.389,40,14.3,46.3,101.01872,94.961305747,24.5,46.2
45,18,-5,Curveball,82.5,0,2254,0,22.5,11.1,.377,.389,40,14.3,46.3,101.01872,94.961305747,24.5,46.2
33,6,2,Slider,87.2,0,2371,0,22.5,11.1,.377,.389,40,14.3,46.3,101.01872,94.961305747,24.5,46.2
33,6,3,Slider,87.5,0,2497,0,22.5,11.1,.377,.389,40,14.3,46.3,101.01872,94.961305747,24.5,46.2
22,16,7,Sinker,97.7,0,2319,0,22.5,11.1,.377,.389,40,14.3,46.3,101.01872,94.961305747,24.5,46.2
35,12,4,Changeup,83.0,1,1163,0,,,,,,,,,,,
33,13,6,Changeup,82.6,0,1278,0,,,,,,,,,,,
13,10,20,4-Seam Fastball,91.5,0,2538,0,,,,,,,,,,,
17,11,17,4-Seam Fastball,90.6,0,2480,0,,,,,,,,,,,
31,12,9,Splitter,82.6,0,1239,0,,,,,,,,,,,
42,13,1,Sweeper,79.3,1,2667,0,,,,,,,,,,,
16,9,17,4-Seam Fastball,91.1,0,2608,0,,,,,,,,,,,
17,9,17,4-Seam Fastball,90.3,0,2644,0,,,,,,,,,,,
15,10,18,4-Seam Fastball,92.0,1,2570,0,,,,,,,,,,,
32,14,7,Changeup,83.1,0,1315,0,,,,,,,,,,,
16,12,18,4-Seam Fastball,90.1,0,2543,0,,,,,,,,,,,
13,7,21,4-Seam Fastball,90.6,0,2574,0,,,,,,,,,,,
15,8,19,4-Seam Fastball,90.3,0,2509,0,,,,,,,,,,,
23,0,7,4-Seam Fastball,95.7,1,2308,0,27,7.2,.312,.347,34.9,12.4,45.5,100.866439615,94.752770242,30.1,48.4
24,2,6,4-Seam Fastball,96.0,0,2347,0,27,7.2,.312,.347,34.9,12.4,45.5,100.866439615,94.752770242,30.1,48.4
35,4,-1,Slider,88.1,0,2340,0,27,7.2,.312,.347,34.9,12.4,45.5,100.866439615,94.752770242,30.1,48.4
35,3,-1,Slider,89.5,0,2277,0,27,7.2,.312,.347,34.9,12.4,45.5,100.866439615,94.752770242,30.1,48.4
61,6,-17,Knuckle Curve,79.4,0,2922,0,27,7.2,.312,.347,34.9,12.4,45.5,100.866439615,94.752770242,30.1,48.4
33,5,0,Slider,89.8,0,2506,0,27,7.2,.312,.347,34.9,12.4,45.5,100.866439615,94.752770242,30.1,48.4
61,5,-17,Knuckle Curve,78.3,0,2845,0,27,7.2,.312,.347,34.9,12.4,45.5,100.866439615,94.752770242,30.1,48.4
64,5,-19,Knuckle Curve,77.9,0,2865,0,24.1,4.4,.368,.354,36.9,14.2,43.6,100.507194679,94.728564747,27.6,62.4
61,2,-17,Knuckle Curve,78.5,0,2899,0,24.1,4.4,.368,.354,36.9,14.2,43.6,100.507194679,94.728564747,27.6,62.4
24,0,6,4-Seam Fastball,95.3,0,2217,0,24.1,4.4,.368,.354,36.9,14.2,43.6,100.507194679,94.728564747,27.6,62.4
62,4,-18,Knuckle Curve,79.2,0,2873,1,24.1,4.4,.368,.354,36.9,14.2,43.6,100.507194679,94.728564747,27.6,62.4
22,2,8,4-Seam Fastball,95.8,0,2350,0,24.1,4.4,.368,.354,36.9,14.2,43.6,100.507194679,94.728564747,27.6,62.4
31,5,3,Slider,89.2,0,2343,0,24.1,4.4,.368,.354,36.9,14.2,43.6,100.507194679,94.728564747,27.6,62.4
17,8,14,Sinker,95.9,1,2236,0,26.5,8,.361,.363,41.5,17.9,50.5,103.735641415,96.367745849,23.2,41.8
20,3,10,4-Seam Fastball,95.5,0,2325,0,26.5,8,.361,.363,41.5,17.9,50.5,103.735641415,96.367745849,23.2,41.8
16,13,18,4-Seam Fastball,90.2,1,2481,0,10.6,7.6,.309,.302,28.6,4.5,35.5,97.793594876,92.967374215,18.1,47.9
16,15,18,4-Seam Fastball,89.7,0,2390,0,10.6,7.6,.309,.302,28.6,4.5,35.5,97.793594876,92.967374215,18.1,47.9
37,9,5,Splitter,81.7,0,989,0,10.6,7.6,.309,.302,28.6,4.5,35.5,97.793594876,92.967374215,18.1,47.9
31,10,9,Changeup,82.2,0,1168,0,10.6,7.6,.309,.302,28.6,4.5,35.5,97.793594876,92.967374215,18.1,47.9
33,14,7,Splitter,81.9,0,967,0,24.2,8,.326,.369,39.8,12.9,45.8,102.876019091,95.762520303,28.4,49
14,10,19,4-Seam Fastball,91.0,0,2483,0,24.2,8,.326,.369,39.8,12.9,45.8,102.876019091,95.762520303,28.4,49
34,13,5,Splitter,83.2,0,1166,0,24.2,8,.326,.369,39.8,12.9,45.8,102.876019091,95.762520303,28.4,49
32,15,7,Splitter,83.6,0,1245,0,24.2,8,.326,.369,39.8,12.9,45.8,102.876019091,95.762520303,28.4,49
16,13,17,4-Seam Fastball,91.3,0,2500,0,24.2,8,.326,.369,39.8,12.9,45.8,102.876019091,95.762520303,28.4,49
26,9,13,Changeup,82.8,0,1094,0,24.2,8,.326,.369,39.8,12.9,45.8,102.876019091,95.762520303,28.4,49
15,11,19,4-Seam Fastball,90.4,0,2483,0,24.2,8,.326,.369,39.8,12.9,45.8,102.876019091,95.762520303,28.4,49
42,13,0,Sweeper,80.8,1,2723,0,13.3,5.8,.351,.334,30.4,6.7,43.8,101.169032211,95.08787,16.8,51.9
30,12,10,Splitter,82.6,0,1161,0,13.3,5.8,.351,.334,30.4,6.7,43.8,101.169032211,95.08787,16.8,51.9
29,12,10,Splitter,83.8,0,1217,0,13.3,5.8,.351,.334,30.4,6.7,43.8,101.169032211,95.08787,16.8,51.9
16,14,17,4-Seam Fastball,90.8,0,2520,0,13.3,5.8,.351,.334,30.4,6.7,43.8,101.169032211,95.08787,16.8,51.9
13,11,20,4-Seam Fastball,91.4,0,2583,0,13.3,5.8,.351,.334,30.4,6.7,43.8,101.169032211,95.08787,16.8,51.9
32,10,8,Changeup,82.4,1,1031,0,18.2,8.2,.312,.310,34.5,5.4,34.5,99.0454697,93.589095477,20.3,42.6
30,10,10,Changeup,82.8,0,1093,0,18.2,8.2,.312,.310,34.5,5.4,34.5,99.0454697,93.589095477,20.3,42.6
15,12,18,4-Seam Fastball,90.6,0,2581,0,18.2,8.2,.312,.310,34.5,5.4,34.5,99.0454697,93.589095477,20.3,42.6
16,12,17,4-Seam Fastball,90.5,0,2559,0,18.2,8.2,.312,.310,34.5,5.4,34.5,99.0454697,93.589095477,20.3,42.6
17,12,17,4-Seam Fastball,89.5,0,2496,0,18.2,8.2,.312,.310,34.5,5.4,34.5,99.0454697,93.589095477,20.3,42.6
16,11,18,4-Seam Fastball,90.0,0,2536,0,18.2,8.2,.312,.310,34.5,5.4,34.5,99.0454697,93.589095477,20.3,42.6
31,10,11,Changeup,80.3,0,1088,0,18.2,8.2,.312,.310,34.5,5.4,34.5,99.0454697,93.589095477,20.3,42.6
24,3,5,4-Seam Fastball,96.7,1,2172,0,14.5,15,.393,.401,38.4,14.3,46,100.60627916,94.840984473,20.6,45.8
40,2,-3,Slider,85.5,0,2404,0,14.5,15,.393,.401,38.4,14.3,46,100.60627916,94.840984473,20.6,45.8
22,2,7,4-Seam Fastball,96.4,0,2343,0,14.5,15,.393,.401,38.4,14.3,46,100.60627916,94.840984473,20.6,45.8
25,3,6,4-Seam Fastball,93.9,0,2346,0,22.5,12.2,.335,.346,34.1,9.1,40.4,100.544502524,94.433776311,23.7,44.2
23,5,8,4-Seam Fastball,94.5,0,2335,0,22.5,12.2,.335,.346,34.1,9.1,40.4,100.544502524,94.433776311,23.7,44.2
23,5,7,4-Seam Fastball,94.7,0,2313,0,22.5,12.2,.335,.346,34.1,9.1,40.4,100.544502524,94.433776311,23.7,44.2
63,6,-17,Knuckle Curve,76.9,0,2837,0,22.5,12.2,.335,.346,34.1,9.1,40.4,100.544502524,94.433776311,23.7,44.2
17,11,13,Sinker,95.3,1,2124,0,,,,,,,,,,,
62,6,-16,Knuckle Curve,77.1,0,2740,0,,,,,,,,,,,
38,4,-2,Slider,87.9,1,2486,0,7.3,5,.302,.307,32.1,1.9,27.9,96.357666231,92.261800538,10.9,49.2
38,5,-4,Slider,88.6,0,2328,0,7.3,5,.302,.307,32.1,1.9,27.9,96.357666231,92.261800538,10.9,49.2
21,1,8,4-Seam Fastball,96.0,0,2440,0,7.3,5,.302,.307,32.1,1.9,27.9,96.357666231,92.261800538,10.9,49.2
20,11,10,Sinker,95.4,0,2130,0,7.3,5,.302,.307,32.1,1.9,27.9,96.357666231,92.261800538,10.9,49.2
19,12,11,Sinker,94.7,1,2086,0,,,,,,,,,,,
37,6,-1,Slider,86.9,0,2475,0,,,,,,,,,,,
36,6,-1,Slider,87.3,0,2405,0,,,,,,,,,,,
17,11,13,Sinker,95.0,0,1963,0,,,,,,,,,,,
18,0,12,4-Seam Fastball,95.2,0,2306,0,,,,,,,,,,,
22,0,8,4-Seam Fastball,94.7,1,2330,0,22.5,11.1,.377,.389,40,14.3,46.3,101.01872,94.961305747,24.5,46.2
37,6,-2,Slider,88.9,0,2423,0,22.5,11.1,.377,.389,40,14.3,46.3,101.01872,94.961305747,24.5,46.2
38,8,-1,Slider,86.3,0,2421,0,22.5,11.1,.377,.389,40,14.3,46.3,101.01872,94.961305747,24.5,46.2
62,5,-17,Knuckle Curve,78.1,0,2868,0,22.5,11.1,.377,.389,40,14.3,46.3,101.01872,94.961305747,24.5,46.2
23,3,7,4-Seam Fastball,95.6,0,2300,0,22.5,11.1,.377,.389,40,14.3,46.3,101.01872,94.961305747,24.5,46.2
20,4,9,4-Seam Fastball,95.6,1,2200,0,27,7.2,.312,.347,34.9,12.4,45.5,100.866439615,94.752770242,30.1,48.4
39,11,3,Sweeper,80.7,0,2670,0,13.4,8.2,.354,.368,41.9,7.7,41,100.148352564,94.453785322,13.6,44.4
37,7,4,Sweeper,81.2,0,2649,0,13.4,8.2,.354,.368,41.9,7.7,41,100.148352564,94.453785322,13.6,44.4
16,11,17,4-Seam Fastball,90.7,0,2536,0,13.4,8.2,.354,.368,41.9,7.7,41,100.148352564,94.453785322,13.6,44.4
39,9,4,Sweeper,80.5,0,2722,0,13.4,8.2,.354,.368,41.9,7.7,41,100.148352564,94.453785322,13.6,44.4
14,14,19,4-Seam Fastball,91.5,0,2543,0,13.4,8.2,.354,.368,41.9,7.7,41,100.148352564,94.453785322,13.6,44.4
34,14,5,Splitter,83.0,0,1198,0,,,,,,,,,,,
15,11,19,4-Seam Fastball,90.1,0,2512,0,,,,,,,,,,,
14,11,19,4-Seam Fastball,90.7,0,2486,0,,,,,,,,,,,
15,12,19,4-Seam Fastball,90.1,0,2552,0,,,,,,,,,,,
16,14,17,4-Seam Fastball,90.3,0,2577,0,,,,,,,,,,,
29,12,12,Changeup,81.9,1,1360,0,,,,,,,,,,,
27,14,13,Changeup,82.2,0,1388,0,,,,,,,,,,,
16,13,18,4-Seam Fastball,89.6,0,2597,0,,,,,,,,,,,
17,13,18,4-Seam Fastball,89.6,0,2604,0,,,,,,,,,,,
37,5,-2,Slider,87.7,1,2346,0,24.1,4.4,.368,.354,36.9,14.2,43.6,100.507194679,94.728564747,27.6,62.4
64,6,-18,Knuckle Curve,78.1,0,2760,0,24.1,4.4,.368,.354,36.9,14.2,43.6,100.507194679,94.728564747,27.6,62.4
38,6,-2,Slider,87.3,0,2454,0,24.1,4.4,.368,.354,36.9,14.2,43.6,100.507194679,94.728564747,27.6,62.4
24,4,6,4-Seam Fastball,95.1,0,2432,0,24.1,4.4,.368,.354,36.9,14.2,43.6,100.507194679,94.728564747,27.6,62.4
60,5,-14,Knuckle Curve,77.2,0,2756,0,24.1,4.4,.368,.354,36.9,14.2,43.6,100.507194679,94.728564747,27.6,62.4
61,5,-16,Knuckle Curve,78.1,0,2905,0,24.1,4.4,.368,.354,36.9,14.2,43.6,100.507194679,94.728564747,27.6,62.4
32,5,2,Slider,89.6,0,2364,0,26.5,8,.361,.363,41.5,17.9,50.5,103.735641415,96.367745849,23.2,41.8
36,5,-2,Slider,89.5,0,2571,0,26.5,8,.361,.363,41.5,17.9,50.5,103.735641415,96.367745849,23.2,41.8
63,7,-18,Knuckle Curve,78.3,0,2897,0,26.5,8,.361,.363,41.5,17.9,50.5,103.735641415,96.367745849,23.2,41.8
59,4,-17,Knuckle Curve,80.9,0,2908,0,26.5,8,.361,.363,41.5,17.9,50.5,103.735641415,96.367745849,23.2,41.8
35,2,-1,Slider,89.3,0,2368,0,26.5,8,.361,.363,41.5,17.9,50.5,103.735641415,96.367745849,23.2,41.8
16,7,15,Sinker,94.8,0,2161,0,26.5,8,.361,.363,41.5,17.9,50.5,103.735641415,96.367745849,23.2,41.8
16,7,14,Sinker,96.7,0,2155,0,26.5,8,.361,.363,41.5,17.9,50.5,103.735641415,96.367745849,23.2,41.8
39,5,-3,Slider,87.5,1,2413,0,14.5,15,.393,.401,38.4,14.3,46,100.60627916,94.840984473,20.6,45.8
62,7,-17,Knuckle Curve,78.6,0,2829,0,14.5,15,.393,.401,38.4,14.3,46,100.60627916,94.840984473,20.6,45.8
62,8,-17,Knuckle Curve,79.2,0,2920,0,14.5,15,.393,.401,38.4,14.3,46,100.60627916,94.840984473,20.6,45.8
21,0,8,4-Seam Fastball,97.0,0,2272,0,14.5,15,.393,.401,38.4,14.3,46,100.60627916,94.840984473,20.6,45.8
16,1,13,4-Seam Fastball,96.5,0,2346,0,14.5,15,.393,.401,38.4,14.3,46,100.60627916,94.840984473,20.6,45.8
62,6,-16,Knuckle Curve,77.6,0,2780,0,14.5,15,.393,.401,38.4,14.3,46,100.60627916,94.840984473,20.6,45.8
30,4,4,Slider,90.0,1,2217,0,22.5,12.2,.335,.346,34.1,9.1,40.4,100.544502524,94.433776311,23.7,44.2
25,1,8,4-Seam Fastball,90.6,0,2097,0,22.5,12.2,.335,.346,34.1,9.1,40.4,100.544502524,94.433776311,23.7,44.2
22,2,7,4-Seam Fastball,96.1,0,2180,0,22.5,12.2,.335,.346,34.1,9.1,40.4,100.544502524,94.433776311,23.7,44.2
36,7,-1,Slider,88.0,0,2344,0,22.5,12.2,.335,.346,34.1,9.1,40.4,100.544502524,94.433776311,23.7,44.2
19,1,11,4-Seam Fastball,95.6,1,2256,0,,,,,,,,,,,
19,13,11,Sinker,95.3,0,2196,0,,,,,,,,,,,
16,13,17,4-Seam Fastball,91.1,1,2465,0,,,,,,,,,,,
28,13,11,Splitter,83.8,1,1303,0,,,,,,,,,,,
15,12,19,4-Seam Fastball,90.6,0,2489,1,,,,,,,,,,,
31,13,9,Changeup,82.3,0,1286,0,,,,,,,,,,,
16,12,17,4-Seam Fastball,90.6,0,2509,0,,,,,,,,,,,
16,10,17,4-Seam Fastball,90.6,1,2520,0,10.6,7.6,.309,.302,28.6,4.5,35.5,97.793594876,92.967374215,18.1,47.9
15,10,19,4-Seam Fastball,89.9,0,2550,0,10.6,7.6,.309,.302,28.6,4.5,35.5,97.793594876,92.967374215,18.1,47.9
28,6,4,Slider,90.9,1,2366,0,7.3,5,.302,.307,32.1,1.9,27.9,96.357666231,92.261800538,10.9,49.2
20,1,10,4-Seam Fastball,94.5,1,2187,0,,,,,,,,,,,
20,3,10,4-Seam Fastball,95.3,0,2256,0,,,,,,,,,,,
18,6,12,Sinker,94.5,0,2141,0,,,,,,,,,,,
60,9,-13,Knuckle Curve,76.4,0,2761,0,,,,,,,,,,,
35,7,-2,Slider,90.4,0,2369,0,,,,,,,,,,,
29,5,4,Slider,90.2,0,2229,0,,,,,,,,,,,
17,0,12,4-Seam Fastball,96.0,0,2175,0,,,,,,,,,,,
23,1,7,4-Seam Fastball,95.1,1,2208,0,22.5,11.1,.377,.389,40,14.3,46.3,101.01872,94.961305747,24.5,46.2
20,1,10,4-Seam Fastball,95.5,0,2199,0,22.5,11.1,.377,.389,40,14.3,46.3,101.01872,94.961305747,24.5,46.2
19,0,10,4-Seam Fastball,95.7,0,2290,0,22.5,11.1,.377,.389,40,14.3,46.3,101.01872,94.961305747,24.5,46.2
31,6,3,Slider,88.6,0,2398,0,22.5,11.1,.377,.389,40,14.3,46.3,101.01872,94.961305747,24.5,46.2
62,5,-18,Knuckle Curve,78.6,0,2831,0,22.5,11.1,.377,.389,40,14.3,46.3,101.01872,94.961305747,24.5,46.2
17,3,12,4-Seam Fastball,97.1,0,2269,0,22.5,11.1,.377,.389,40,14.3,46.3,101.01872,94.961305747,24.5,46.2
18,1,11,4-Seam Fastball,96.5,0,2422,0,22.5,11.1,.377,.389,40,14.3,46.3,101.01872,94.961305747,24.5,46.2
32,6,1,Slider,89.2,1,2256,0,27,7.2,.312,.347,34.9,12.4,45.5,100.866439615,94.752770242,30.1,48.4
30,7,3,Slider,90.1,0,2235,0,27,7.2,.312,.347,34.9,12.4,45.5,100.866439615,94.752770242,30.1,48.4
19,2,10,4-Seam Fastball,96.9,0,2148,0,27,7.2,.312,.347,34.9,12.4,45.5,100.866439615,94.752770242,30.1,48.4
62,6,-16,Knuckle Curve,77.5,0,2750,0,27,7.2,.312,.347,34.9,12.4,45.5,100.866439615,94.752770242,30.1,48.4
15,1,15,4-Seam Fastball,95.6,0,2247,0,27,7.2,.312,.347,34.9,12.4,45.5,100.866439615,94.752770242,30.1,48.4
19,2,11,4-Seam Fastball,94.9,1,2224,0,24.1,4.4,.368,.354,36.9,14.2,43.6,100.507194679,94.728564747,27.6,62.4
14,11,19,4-Seam Fastball,92.0,0,2505,0,24.2,8,.326,.369,39.8,12.9,45.8,102.876019091,95.762520303,28.4,49
15,11,18,4-Seam Fastball,91.5,0,2479,0,24.2,8,.326,.369,39.8,12.9,45.8,102.876019091,95.762520303,28.4,49
15,8,18,4-Seam Fastball,91.4,0,2456,0,24.2,8,.326,.369,39.8,12.9,45.8,102.876019091,95.762520303,28.4,49
14,12,20,4-Seam Fastball,91.1,0,2461,0,24.2,8,.326,.369,39.8,12.9,45.8,102.876019091,95.762520303,28.4,49
13,10,20,4-Seam Fastball,91.4,0,2489,0,24.2,8,.326,.369,39.8,12.9,45.8,102.876019091,95.762520303,28.4,49
16,14,18,4-Seam Fastball,91.0,0,2461,0,24.2,8,.326,.369,39.8,12.9,45.8,102.876019091,95.762520303,28.4,49
42,12,1,Sweeper,80.7,1,2467,0,13.3,5.8,.351,.334,30.4,6.7,43.8,101.169032211,95.08787,16.8,51.9
15,11,18,4-Seam Fastball,91.2,0,2521,0,13.3,5.8,.351,.334,30.4,6.7,43.8,101.169032211,95.08787,16.8,51.9
32,12,7,Splitter,83.1,1,1093,0,18.2,8.2,.312,.310,34.5,5.4,34.5,99.0454697,93.589095477,20.3,42.6
17,10,16,4-Seam Fastball,91.5,0,2399,0,18.2,8.2,.312,.310,34.5,5.4,34.5,99.0454697,93.589095477,20.3,42.6
15,12,17,4-Seam Fastball,91.6,0,2433,0,18.2,8.2,.312,.310,34.5,5.4,34.5,99.0454697,93.589095477,20.3,42.6
16,13,17,4-Seam Fastball,91.2,0,2490,0,18.2,8.2,.312,.310,34.5,5.4,34.5,99.0454697,93.589095477,20.3,42.6
16,12,17,4-Seam Fastball,91.4,0,2519,0,18.2,8.2,.312,.310,34.5,5.4,34.5,99.0454697,93.589095477,20.3,42.6
36,12,3,Splitter,82.8,0,1169,0,18.2,8.2,.312,.310,34.5,5.4,34.5,99.0454697,93.589095477,20.3,42.6
29,11,11,Splitter,82.5,0,1122,0,18.2,8.2,.312,.310,34.5,5.4,34.5,99.0454697,93.589095477,20.3,42.6
16,11,18,4-Seam Fastball,90.7,0,2504,0,18.2,8.2,.312,.310,34.5,5.4,34.5,99.0454697,93.589095477,20.3,42.6
15,11,19,4-Seam Fastball,89.8,0,2502,0,18.2,8.2,.312,.310,34.5,5.4,34.5,99.0454697,93.589095477,20.3,42.6
16,10,18,4-Seam Fastball,90.3,0,2527,0,18.2,8.2,.312,.310,34.5,5.4,34.5,99.0454697,93.589095477,20.3,42.6
13,10,20,4-Seam Fastball,90.4,1,2541,0,13.4,8.2,.354,.368,41.9,7.7,41,100.148352564,94.453785322,13.6,44.4
13,11,21,4-Seam Fastball,90.6,0,2588,0,13.4,8.2,.354,.368,41.9,7.7,41,100.148352564,94.453785322,13.6,44.4
19,1,10,4-Seam Fastball,96.3,1,2147,0,26.5,8,.361,.363,41.5,17.9,50.5,103.735641415,96.367745849,23.2,41.8
30,5,4,Slider,89.6,0,2454,0,26.5,8,.361,.363,41.5,17.9,50.5,103.735641415,96.367745849,23.2,41.8
58,6,-14,Knuckle Curve,78.3,0,2722,0,14.5,15,.393,.401,38.4,14.3,46,100.60627916,94.840984473,20.6,45.8
31,5,2,Slider,91.0,0,2390,0,14.5,15,.393,.401,38.4,14.3,46,100.60627916,94.840984473,20.6,45.8
18,3,11,4-Seam Fastball,97.2,0,2194,0,14.5,15,.393,.401,38.4,14.3,46,100.60627916,94.840984473,20.6,45.8
17,1,12,4-Seam Fastball,96.7,0,2163,0,14.5,15,.393,.401,38.4,14.3,46,100.60627916,94.840984473,20.6,45.8
19,1,11,4-Seam Fastball,95.5,1,2087,0,22.5,12.2,.335,.346,34.1,9.1,40.4,100.544502524,94.433776311,23.7,44.2
17,1,13,4-Seam Fastball,95.4,0,2087,0,22.5,12.2,.335,.346,34.1,9.1,40.4,100.544502524,94.433776311,23.7,44.2
18,1,11,4-Seam Fastball,95.7,0,2185,0,22.5,12.2,.335,.346,34.1,9.1,40.4,100.544502524,94.433776311,23.7,44.2
34,3,2,Slider,87.9,1,2355,0,,,,,,,,,,,
12,5,19,4-Seam Fastball,95.2,0,2559,0,,,,,,,,,,,
11,3,19,4-Seam Fastball,95.9,0,2563,0,,,,,,,,,,,
11,6,18,4-Seam Fastball,96.5,0,2551,0,,,,,,,,,,,
35,4,1,Slider,87.5,0,2336,0,17.6,11.4,.307,.305,29.7,5.9,44.1,100.877256931,94.584095248,23.3,44.3
37,3,-2,Slider,88.1,0,2387,0,17.6,11.4,.307,.305,29.7,5.9,44.1,100.877256931,94.584095248,23.3,44.3
14,5,15,4-Seam Fastball,95.9,0,2486,0,17.6,11.4,.307,.305,29.7,5.9,44.1,100.877256931,94.584095248,23.3,44.3
12,5,18,4-Seam Fastball,96.1,0,2486,0,17.6,11.4,.307,.305,29.7,5.9,44.1,100.877256931,94.584095248,23.3,44.3
34,3,1,Slider,88.6,0,2377,0,17.6,11.4,.307,.305,29.7,5.9,44.1,100.877256931,94.584095248,23.3,44.3
13,7,17,4-Seam Fastball,96.3,0,2451,0,,,,,,,,,,,
12,5,17,4-Seam Fastball,96.1,0,2567,0,,,,,,,,,,,
33,2,3,Slider,87.4,0,2234,0,,,,,,,,,,,
12,9,18,4-Seam Fastball,95.8,0,2499,0,,,,,,,,,,,
12,10,17,4-Seam Fastball,96.3,0,2627,0,,,,,,,,,,,
11,6,19,4-Seam Fastball,96.7,0,2615,0,,,,,,,,,,,
35,0,1,Slider,87.3,0,2408,0,,,,,,,,,,,
12,7,18,4-Seam Fastball,96.6,1,2519,0,25.2,9.6,.316,.309,36,10.6,40.4,99.598802099,94.074600062,27.7,47.2
34,4,2,Slider,87.6,0,2312,0,25.2,9.6,.316,.309,36,10.6,40.4,99.598802099,94.074600062,27.7,47.2
13,5,17,4-Seam Fastball,96.0,0,2537,0,25.2,9.6,.316,.309,36,10.6,40.4,99.598802099,94.074600062,27.7,47.2
12,7,18,4-Seam Fastball,95.6,0,2507,0,25.2,9.6,.316,.309,36,10.6,40.4,99.598802099,94.074600062,27.7,47.2
13,7,18,4-Seam Fastball,94.8,0,2462,0,25.2,9.6,.316,.309,36,10.6,40.4,99.598802099,94.074600062,27.7,47.2
